usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
NA,House,Private room,Private,flexible,Real Bed,Hackney,38,100,2,1,100,12,2,1.21,0,2,1,296,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,38,Hackney,flexible,Private room,House,3.6375861597263857,4,0.6931471805599453,0.4804530139182014,0,1,2.5649493574615367,1,5.69035945432406,32.38019071941522,184.25492439304057,87616,25934336,4.605170185988092,2
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,50,100,2,2,96,158,1,3.63,20,1,1,1303,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,50,Hackney,strict,Private room,Apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,2,5.0689042022202315,2,7.172424577124845,51.443674314544516,368.9758739912452,1697809,2212245127,4.564348191467836,1
10,Apartment,Shared room,Shared,strict,Real Bed,Hackney,40,75,2,1,100,3,1,0.35,0,1,1,258,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,Hackney,strict,Shared room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,5.552959584921617,30.83536015177286,171.2275087092972,66564,17173512,4.605170185988092,1
15,Apartment,Private room,Private,moderate,Real Bed,Hackney,69,0,2,1,96,17,1,0.88,0,2,1,580,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,69,Hackney,moderate,Private room,Apartment,4.23410650459726,4,0.6931471805599453,0.4804530139182014,0,1,2.8903717578961645,1,6.363028103540465,40.488126646445764,257.62708771103996,336400,195112000,4.564348191467836,2
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,120,NA,2,1,93,3,1,0.13,0,4,1,669,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,120,Hackney,strict,Entire home/apt,Apartment,4.787491742782046,4,0.6931471805599453,0.4804530139182014,0,1,1.3862943611198906,1,6.505784060128229,42.32522623701854,275.3587821941163,447561,299418309,4.532599493153256,3
8,Apartment,Private room,Private,flexible,Real Bed,Hackney,80,63,2,1,100,1,1,0.47,0,2,1,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80,Hackney,flexible,Private room,Apartment,4.382026634673881,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,4.143134726391533,17.16556536103144,71.11924994543297,3969,250047,4.605170185988092,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,30,86,2,3,100,3,1,0.5,0,2,1,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,Hackney,flexible,Private room,House,3.4011973816621555,4,0.6931471805599453,0.4804530139182014,0,2,1.3862943611198906,1,5.181783550292085,26.850880762077644,139.13545224378814,31684,5639752,4.605170185988092,2
25,Apartment,Private room,Private,strict,Real Bed,Hackney,65,73,2,1,97,47,1,2.03,0,2,1,694,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,65,Hackney,strict,Private room,Apartment,4.174387269895637,4,0.6931471805599453,0.4804530139182014,0,1,3.871201010907891,1,6.542471960506805,42.80393935401775,280.0435730228949,481636,334255384,4.574710978503383,2
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,2,1,100,1,1,0.07,0,2,1,417,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100,Hackney,flexible,Entire home/apt,Apartment,4.605170185988092,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.0330862217988015,36.39812935965854,219.59305273900637,173889,72511713,4.605170185988092,2
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,40,100,2,1,94,87,1,2.13,28,1,1,1222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,40,Hackney,strict,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,4.477336814478207,2,7.108244139731541,50.5271347500278,359.15920948431096,1493284,1824793048,4.543294782270004,1
50,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,72,50,4,1,80,5,2,0.24,30,1,2,636,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,72,Hackney,flexible,Entire home/apt,Apartment,4.276666119016055,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,1.791759469228055,1,6.455198563340122,41.66958849214838,268.9854677694903,404496,257259456,4.382026634673881,1
60,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,295,100,6,2,100,3,6,0.11,60,2,3,831,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,295,Hackney,strict,Entire home/apt,Apartment,5.68697535633982,36,1.791759469228055,3.210401995568401,1.0986122886681098,2,1.3862943611198906,1,6.7226297948554485,45.19375135867821,303.820859425139,690561,573856191,4.605170185988092,2
20,House,Private room,Private,flexible,Real Bed,Hackney,55,100,2,1,NA,0,1,NA,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,Hackney,flexible,Private room,House,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,160,100,6,1,NA,0,1,NA,0,3,3,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,160,Hackney,flexible,Entire home/apt,Apartment,5.075173815233827,36,1.791759469228055,3.210401995568401,1.0986122886681098,1,0,0,NA,NA,NA,NA,NA,NA,3
25,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,100,100,4,1,NA,0,1,NA,0,3,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100,Hackney,moderate,Entire home/apt,Apartment,4.605170185988092,16,1.3862943611198906,1.9218120556728056,0,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,30,NA,2,1,80,1,1,0.05,0,1,1,552,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30,Hackney,flexible,Private room,Apartment,3.4011973816621555,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.313548046277095,39.860888932649324,251.6636374435964,304704,168196608,4.382026634673881,1
20,Apartment,Private room,Private,strict,Real Bed,Hackney,40,NA,2,1,80,1,1,0.12,45,3,1,249,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,Hackney,strict,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.517452896464707,30.44228646470679,167.96388162970484,62001,15438249,4.382026634673881,3
12,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,100,2,1,100,2,1,0.95,0,1,1,62,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,40,Hackney,flexible,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,4.127134385045092,17.033238232221528,70.29846319686614,3844,238328,4.605170185988092,1
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,26,NA,2,1,87,4,1,0.18,7,1,1,659,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,26,Hackney,moderate,Private room,Apartment,3.258096538021482,4,0.6931471805599453,0.4804530139182014,0,1,1.6094379124341003,1,6.490723534502507,42.12949200134472,273.4508852297633,434281,286191179,4.465908118654584,1
20,Apartment,Private room,Private,flexible,Real Bed,Hackney,34,NA,2,1,100,2,1,0.25,0,5,1,240,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,34,Hackney,flexible,Private room,Apartment,3.5263605246161616,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,5.480638923341991,30.03740300805126,164.62416008203556,57600,13824000,4.605170185988092,3
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,65,NA,2,1,80,1,1,0.03,0,3,1,925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,Hackney,moderate,Entire home/apt,Apartment,4.174387269895637,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.829793737512425,46.646082496963935,318.58312211725223,855625,791453125,4.382026634673881,3
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,48,100,2,1,NA,0,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,48,Hackney,flexible,Private room,Apartment,3.871201010907891,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,1
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,89,NA,4,1,100,8,1,0.78,0,3,2,307,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,89,Hackney,strict,Entire home/apt,Apartment,4.48863636973214,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,2.1972245773362196,1,5.726847747587197,32.79678512404455,187.82219501573582,94249,28934443,4.605170185988092,3
15,Apartment,Private room,Private,strict,Real Bed,Hackney,28,99,2,1,NA,0,1,NA,0,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,28,Hackney,strict,Private room,Apartment,3.332204510175204,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,2
40,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,190,100,7,1.5,100,3,1,0.39,0,3,5,228,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,190,Hackney,strict,Entire home/apt,House,5.247024072160486,49,1.9459101490553132,3.7865663081964716,1.6094379124341003,1,1.3862943611198906,1,5.429345628954441,29.477793958646696,160.04513178059807,51984,11852352,4.605170185988092,3
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,96,100,7,1,100,1,5,0.24,30,2,5,125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,96,Hackney,flexible,Entire home/apt,Apartment,4.564348191467836,49,1.9459101490553132,3.7865663081964716,1.6094379124341003,1,0.6931471805599453,1,4.8283137373023015,23.312613545822117,112.56061223571265,15625,1953125,4.605170185988092,2
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,45,100,2,1,100,15,1,1.79,0,2,1,250,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,45,Hackney,moderate,Private room,Apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,2.772588722239781,1,5.521460917862246,30.486530667480196,168.33018760170071,62500,15625000,4.605170185988092,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,25,67,1,2,NA,1,1,1,0,7,1,19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,25,Hackney,flexible,Private room,House,3.2188758248682006,1,0,0,0,2,0.6931471805599453,1,2.9444389791664403,8.669720902034708,25.52746416244503,361,6859,NA,3
10,House,Private room,Private,strict,Real Bed,Hackney,30,100,1,1,95,25,1,0.58,10,2,1,1288,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,30,Hackney,strict,Private room,House,3.4011973816621555,1,0,0,0,1,3.258096538021482,1,7.160845906664299,51.27771409899085,367.19180910886087,1658944,2136719872,4.553876891600541,2
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,55,NA,1,1,NA,0,1,NA,0,1,1,NA,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,55,Hackney,flexible,Private room,Apartment,4.007333185232471,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1
NA,House,Private room,Private,flexible,Real Bed,Hackney,25,NA,1,1,NA,0,1,NA,0,3,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,Hackney,flexible,Private room,House,3.2188758248682006,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3
10,Apartment,Private room,Private,flexible,Real Bed,Hackney,55,NA,2,2,40,2,1,0.45,0,1,2,131,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,55,Hackney,flexible,Private room,Apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2,1.0986122886681098,1,4.875197323201151,23.76754894014767,115.87149097206027,17161,2248091,3.6888794541139363,1
50,Apartment,Private room,Private,strict,Real Bed,Hackney,125,NA,2,1,100,2,2,0.16,50,3,1,386,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,125,Hackney,strict,Private room,Apartment,4.8283137373023015,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,5.955837369464831,35.47199877151376,211.2654558529922,148996,57512456,4.605170185988092,3
NA,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,85,100,4,1,96,11,2,0.91,15,3,2,360,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,85,Hackney,strict,Entire home/apt,Apartment,4.442651256490317,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1,2.4849066497880004,1,5.886104031450156,34.646220669053776,203.93125915462915,129600,46656000,4.564348191467836,3
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,29,92,1,1,93,12,1,0.58,0,1,1,620,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,29,Hackney,flexible,Private room,Apartment,3.367295829986474,1,0,0,0,1,2.5649493574615367,1,6.429719478039138,41.34129256627588,265.81291406069863,384400,238328000,4.532599493153256,1
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,100,2,1.5,80,1,1,0.19,0,7,1,155,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,45,Hackney,flexible,Private room,Apartment,3.8066624897703196,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.043425116919247,25.436136909971918,128.28525176914908,24025,3723875,4.382026634673881,3
44,Apartment,Private room,Private,strict,Real Bed,Hackney,65,NA,2,1,NA,0,1,NA,20,9,1,NA,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,65,Hackney,strict,Private room,Apartment,4.174387269895637,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,3
NA,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,80,100,5,2.5,100,5,1,0.09,0,2,3,1670,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,80,Hackney,strict,Entire home/apt,House,4.382026634673881,25,1.6094379124341003,2.5902903939802346,1.0986122886681098,2,1.791759469228055,1,7.4205789054108005,55.06499129142775,408.6141128037982,2788900,4657463000,4.605170185988092,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,40,100,2,1.5,NA,0,1,NA,10,2,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,40,Hackney,flexible,Private room,House,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,0,0,NA,NA,NA,NA,NA,NA,2
10,House,Private room,Private,moderate,Real Bed,Hackney,55,100,2,1,98,17,1,0.83,15,1,1,610,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,Hackney,moderate,Private room,House,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,1,2.8903717578961645,1,6.413458957167357,41.132455795270204,263.8013170504661,372100,226981000,4.584967478670572,1
30,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,70,100,2,1,84,62,2,4.62,0,1,1,402,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,70,Hackney,moderate,Entire home/apt,Apartment,4.248495242049359,4,0.6931471805599453,0.4804530139182014,0,1,4.143134726391533,2,5.996452088619021,35.95743765110342,215.61705210434732,161604,64964808,4.430816798843313,1
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,35,100,1,1,98,13,1,0.34,10,2,1,1157,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,35,Hackney,moderate,Private room,Apartment,3.5553480614894135,1,0,0,0,1,2.6390573296152584,1,7.053585727193677,49.75307161087035,350.93755579848005,1338649,1548816893,4.584967478670572,2
65,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,95,96,6,1,92,28,1,4.8,10,2,3,174,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,95,Hackney,strict,Entire home/apt,Apartment,4.553876891600541,36,1.791759469228055,3.210401995568401,1.0986122886681098,1,3.367295829986474,1,5.159055299214529,26.615851580353514,137.3126501387302,30276,5268024,4.5217885770490405,2
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,125,NA,2,1,NA,2,1,0.23,0,2,1,264,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,125,Hackney,flexible,Entire home/apt,Apartment,4.8283137373023015,4,0.6931471805599453,0.4804530139182014,0,1,1.0986122886681098,1,5.575949103146316,31.091208400878205,173.36299559861203,69696,18399744,NA,2
10,Apartment,Private room,Private,strict,Real Bed,Hackney,28,90,1,1,82,9,1,0.27,0,2,1,994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,28,Hackney,strict,Private room,Apartment,3.332204510175204,1,0,0,0,1,2.302585092994046,1,6.901737206656574,47.633976469747694,328.75718770226143,988036,982107784,4.406719247264253,2
NA,House,Private room,Private,flexible,Real Bed,Hackney,25,100,2,1,100,1,1,0.1,0,2,1,308,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,25,Hackney,flexible,Private room,House,3.2188758248682006,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,5.730099782973574,32.8340435228338,188.14234566433484,94864,29218112,4.605170185988092,2
60,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,220,NA,8,2,100,7,1,0.68,0,2,5,306,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,220,Hackney,strict,Entire home/apt,House,5.393627546352362,64,2.0794415416798357,4.324077125263812,1.6094379124341003,2,2.0794415416798357,1,5.723585101952381,32.759426419291245,187.50136500196058,93636,28652616,4.605170185988092,2
10,House,Private room,Private,strict,Real Bed,Hackney,35,NA,2,1,NA,1,1,0.07,10,1,1,443,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,Hackney,strict,Private room,House,3.5553480614894135,4,0.6931471805599453,0.4804530139182014,0,1,0.6931471805599453,1,6.093569770045136,37.13159254240793,226.26394983005034,196249,86938307,NA,1
NA,Apartment,Private room,Private,strict,Real Bed,Hackney,40,100,2,1,89,25,1,0.44,30,1,1,1707,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,40,Hackney,strict,Private room,Apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,1,3.258096538021482,1,7.442492722794441,55.39069792884821,412.2448662459579,2913849,4973940243,4.48863636973214,1
NA,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,267,NA,4,2,NA,0,1,NA,0,5,3,NA,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,267,Hackney,strict,Entire home/apt,House,5.58724865840025,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,2,0,0,NA,NA,NA,NA,NA,NA,3
10,House,Private room,Private,strict,Real Bed,Hackney,55,0,2,2,97,15,1,1.89,0,1,1,237,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,55,Hackney,strict,Private room,House,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,2,2.772588722239781,1,5.4680601411351315,29.899681707070755,163.4932577750608,56169,13312053,4.574710978503383,1
